#logger output
save_dir: GRU_sta_euler_b20_f15
epoch: 0/300, batch: 0/3, train loss: 0.9804237484931946, cal times: 15 compute efficiency: 1.15%, process time: 0.23s, 
epoch: 208/300, batch: 1/3, train loss: 0.16924896836280823, cal times: 15 compute efficiency: 96.02%, process time: 0.15s, 
epoch: 208/300, batch: 2/3, train loss: 0.16335012018680573, cal times: 15 compute efficiency: 98.27%, process time: 0.17s, 
epoch: 209/300, batch: 0/3, train loss: 0.16870257258415222, cal times: 15 compute efficiency: 0.88%, process time: 0.18s, 
epoch: 209/300, batch: 1/3, train loss: 0.15649347007274628, cal times: 15 compute efficiency: 97.96%, process time: 0.16s, 
epoch: 209/300, batch: 2/3, train loss: 0.20971070230007172, cal times: 15 compute efficiency: 98.29%, process time: 0.16s, 
epoch: 210/300, batch: 0/3, train loss: 0.15942715108394623, cal times: 15 compute efficiency: 0.96%, process time: 0.19s, 
epoch: 210/300, batch: 1/3, train loss: 0.1667093187570572, cal times: 15 compute efficiency: 98.04%, process time: 0.17s, 
epoch: 210/300, batch: 2/3, train loss: 0.20393796265125275, cal times: 15 compute efficiency: 98.54%, process time: 0.17s, 
epoch: 211/300, batch: 0/3, train loss: 0.16812515258789062, cal times: 15 compute efficiency: 1.13%, process time: 0.22s, 
epoch: 211/300, batch: 1/3, train loss: 0.1632196605205536, cal times: 15 compute efficiency: 96.60%, process time: 0.18s, 
epoch: 211/300, batch: 2/3, train loss: 0.15154603123664856, cal times: 15 compute efficiency: 98.34%, process time: 0.16s, 
epoch: 212/300, batch: 0/3, train loss: 0.1766452044248581, cal times: 15 compute efficiency: 0.85%, process time: 0.17s, 
epoch: 212/300, batch: 1/3, train loss: 0.15187637507915497, cal times: 15 compute efficiency: 96.62%, process time: 0.15s, 
epoch: 212/300, batch: 2/3, train loss: 0.17276273667812347, cal times: 15 compute efficiency: 98.22%, process time: 0.15s, 
epoch: 213/300, batch: 0/3, train loss: 0.1651584655046463, cal times: 15 compute efficiency: 0.90%, process time: 0.18s, 
epoch: 213/300, batch: 1/3, train loss: 0.15932133793830872, cal times: 15 compute efficiency: 98.05%, process time: 0.16s, 
epoch: 213/300, batch: 2/3, train loss: 0.21289479732513428, cal times: 15 compute efficiency: 99.25%, process time: 0.34s, 
epoch: 214/300, batch: 0/3, train loss: 0.16770359873771667, cal times: 15 compute efficiency: 1.97%, process time: 0.39s, 
epoch: 214/300, batch: 1/3, train loss: 0.16445420682430267, cal times: 15 compute efficiency: 33.73%, process time: 0.19s, 
epoch: 214/300, batch: 2/3, train loss: 0.14150099456310272, cal times: 15 compute efficiency: 98.17%, process time: 0.16s, 
epoch: 215/300, batch: 0/3, train loss: 0.1560407131910324, cal times: 15 compute efficiency: 1.04%, process time: 0.21s, 
epoch: 215/300, batch: 1/3, train loss: 0.17091727256774902, cal times: 15 compute efficiency: 98.25%, process time: 0.16s, 
epoch: 215/300, batch: 2/3, train loss: 0.1850508153438568, cal times: 15 compute efficiency: 98.46%, process time: 0.17s, 
epoch: 216/300, batch: 0/3, train loss: 0.15852893888950348, cal times: 15 compute efficiency: 0.89%, process time: 0.18s, 
epoch: 216/300, batch: 1/3, train loss: 0.16790500283241272, cal times: 15 compute efficiency: 31.84%, process time: 0.16s, 
epoch: 216/300, batch: 2/3, train loss: 0.18908824026584625, cal times: 15 compute efficiency: 98.64%, process time: 0.18s, 
epoch: 217/300, batch: 0/3, train loss: 0.1726822555065155, cal times: 15 compute efficiency: 0.89%, process time: 0.17s, 
epoch: 217/300, batch: 1/3, train loss: 0.15492039918899536, cal times: 15 compute efficiency: 98.06%, process time: 0.34s, 
epoch: 217/300, batch: 2/3, train loss: 0.17638446390628815, cal times: 15 compute efficiency: 98.26%, process time: 0.15s, 
epoch: 218/300, batch: 0/3, train loss: 0.16358138620853424, cal times: 15 compute efficiency: 0.88%, process time: 0.17s, 
epoch: 218/300, batch: 1/3, train loss: 0.16741177439689636, cal times: 15 compute efficiency: 98.04%, process time: 0.15s, 
epoch: 218/300, batch: 2/3, train loss: 0.13859722018241882, cal times: 15 compute efficiency: 98.33%, process time: 0.15s, 
epoch: 219/300, batch: 0/3, train loss: 0.1613236367702484, cal times: 15 compute efficiency: 0.85%, process time: 0.17s, 
epoch: 219/300, batch: 1/3, train loss: 0.16676640510559082, cal times: 15 compute efficiency: 68.11%, process time: 0.16s, 
epoch: 219/300, batch: 2/3, train loss: 0.16398181021213531, cal times: 15 compute efficiency: 98.28%, process time: 0.16s, 
Test in Epoch 0219 | forward len 0015 | call times 15 | Time 14.95                             | pre 0.00-0.0% | forward 0.14-0.9% | eval 14.81-99.1%                             | val error3.22 | test error 4.10
Test in Epoch 0219 | forward len 0050 | call times 50 | Time 8.00                             | pre 0.00-0.0% | forward 0.45-5.6% | eval 7.55-94.4%                             | val error4.59 | test error 3.74
Test in Epoch 0219 | forward len 0125 | call times 125 | Time 4.93                             | pre 0.00-0.0% | forward 1.35-27.3% | eval 3.58-72.6%                             | val error2.44 | test error 3.04
epoch: 220/300, batch: 0/3, train loss: 0.16738580167293549, cal times: 15 compute efficiency: 1.01%, process time: 0.20s, 
epoch: 220/300, batch: 1/3, train loss: 0.16199371218681335, cal times: 15 compute efficiency: 98.01%, process time: 0.15s, 
epoch: 220/300, batch: 2/3, train loss: 0.15363185107707977, cal times: 15 compute efficiency: 98.68%, process time: 0.15s, 
epoch: 221/300, batch: 0/3, train loss: 0.1617681384086609, cal times: 15 compute efficiency: 0.88%, process time: 0.17s, 
epoch: 221/300, batch: 1/3, train loss: 0.16681058704853058, cal times: 15 compute efficiency: 96.35%, process time: 0.15s, 
epoch: 221/300, batch: 2/3, train loss: 0.1539512574672699, cal times: 15 compute efficiency: 99.40%, process time: 0.34s, 
epoch: 222/300, batch: 0/3, train loss: 0.15491843223571777, cal times: 15 compute efficiency: 0.88%, process time: 0.18s, 
epoch: 222/300, batch: 1/3, train loss: 0.17601323127746582, cal times: 15 compute efficiency: 97.76%, process time: 0.15s, 
epoch: 222/300, batch: 2/3, train loss: 0.12645484507083893, cal times: 15 compute efficiency: 98.32%, process time: 0.15s, 
epoch: 223/300, batch: 0/3, train loss: 0.16589893400669098, cal times: 15 compute efficiency: 1.08%, process time: 0.22s, 
epoch: 223/300, batch: 1/3, train loss: 0.16132663190364838, cal times: 15 compute efficiency: 98.00%, process time: 0.18s, 
epoch: 223/300, batch: 2/3, train loss: 0.15969732403755188, cal times: 15 compute efficiency: 98.34%, process time: 0.17s, 
epoch: 224/300, batch: 0/3, train loss: 0.15828244388103485, cal times: 15 compute efficiency: 1.01%, process time: 0.20s, 
epoch: 224/300, batch: 1/3, train loss: 0.16906701028347015, cal times: 15 compute efficiency: 98.04%, process time: 0.15s, 
epoch: 224/300, batch: 2/3, train loss: 0.1549273282289505, cal times: 15 compute efficiency: 98.44%, process time: 0.15s, 
epoch: 225/300, batch: 0/3, train loss: 0.16722232103347778, cal times: 15 compute efficiency: 1.14%, process time: 0.23s, 
epoch: 225/300, batch: 1/3, train loss: 0.15399718284606934, cal times: 15 compute efficiency: 98.31%, process time: 0.20s, 
epoch: 225/300, batch: 2/3, train loss: 0.21266542375087738, cal times: 15 compute efficiency: 98.65%, process time: 0.19s, 
epoch: 226/300, batch: 0/3, train loss: 0.15426447987556458, cal times: 15 compute efficiency: 0.97%, process time: 0.20s, 
epoch: 226/300, batch: 1/3, train loss: 0.17373161017894745, cal times: 15 compute efficiency: 98.12%, process time: 0.18s, 
epoch: 226/300, batch: 2/3, train loss: 0.1393209844827652, cal times: 15 compute efficiency: 98.53%, process time: 0.18s, 
epoch: 227/300, batch: 0/3, train loss: 0.16357280313968658, cal times: 15 compute efficiency: 0.90%, process time: 0.18s, 
epoch: 227/300, batch: 1/3, train loss: 0.1657204031944275, cal times: 15 compute efficiency: 48.83%, process time: 0.18s, 
epoch: 227/300, batch: 2/3, train loss: 0.12585847079753876, cal times: 15 compute efficiency: 98.40%, process time: 0.17s, 
epoch: 228/300, batch: 0/3, train loss: 0.15977579355239868, cal times: 15 compute efficiency: 1.34%, process time: 0.27s, 
epoch: 228/300, batch: 1/3, train loss: 0.16573919355869293, cal times: 15 compute efficiency: 96.90%, process time: 0.18s, 
epoch: 228/300, batch: 2/3, train loss: 0.1601153165102005, cal times: 15 compute efficiency: 98.79%, process time: 0.21s, 
epoch: 229/300, batch: 0/3, train loss: 0.16398243606090546, cal times: 15 compute efficiency: 0.81%, process time: 0.16s, 
epoch: 229/300, batch: 1/3, train loss: 0.15899457037448883, cal times: 15 compute efficiency: 22.34%, process time: 0.15s, 
epoch: 229/300, batch: 2/3, train loss: 0.1842009425163269, cal times: 15 compute efficiency: 98.45%, process time: 0.15s, 
epoch: 230/300, batch: 0/3, train loss: 0.16345618665218353, cal times: 15 compute efficiency: 1.04%, process time: 0.21s, 
epoch: 230/300, batch: 1/3, train loss: 0.16263321042060852, cal times: 15 compute efficiency: 96.73%, process time: 0.15s, 
epoch: 230/300, batch: 2/3, train loss: 0.15073250234127045, cal times: 15 compute efficiency: 98.56%, process time: 0.15s, 
epoch: 231/300, batch: 0/3, train loss: 0.15324078500270844, cal times: 15 compute efficiency: 1.02%, process time: 0.21s, 
epoch: 231/300, batch: 1/3, train loss: 0.17284917831420898, cal times: 15 compute efficiency: 98.27%, process time: 0.20s, 
epoch: 231/300, batch: 2/3, train loss: 0.14878752827644348, cal times: 15 compute efficiency: 98.51%, process time: 0.17s, 
epoch: 232/300, batch: 0/3, train loss: 0.16109545528888702, cal times: 15 compute efficiency: 0.88%, process time: 0.18s, 
epoch: 232/300, batch: 1/3, train loss: 0.1642024666070938, cal times: 15 compute efficiency: 96.34%, process time: 0.16s, 
epoch: 232/300, batch: 2/3, train loss: 0.15483611822128296, cal times: 15 compute efficiency: 98.70%, process time: 0.18s, 
epoch: 233/300, batch: 0/3, train loss: 0.14641240239143372, cal times: 15 compute efficiency: 1.22%, process time: 0.24s, 
epoch: 233/300, batch: 1/3, train loss: 0.17707733809947968, cal times: 15 compute efficiency: 35.38%, process time: 0.30s, 
epoch: 233/300, batch: 2/3, train loss: 0.17263038456439972, cal times: 15 compute efficiency: 98.73%, process time: 0.21s, 
epoch: 234/300, batch: 0/3, train loss: 0.15404683351516724, cal times: 15 compute efficiency: 0.84%, process time: 0.17s, 
epoch: 234/300, batch: 1/3, train loss: 0.16882362961769104, cal times: 15 compute efficiency: 98.21%, process time: 0.16s, 
epoch: 234/300, batch: 2/3, train loss: 0.17627355456352234, cal times: 15 compute efficiency: 98.80%, process time: 0.16s, 
epoch: 235/300, batch: 0/3, train loss: 0.15855303406715393, cal times: 15 compute efficiency: 0.93%, process time: 0.19s, 
epoch: 235/300, batch: 1/3, train loss: 0.16302499175071716, cal times: 15 compute efficiency: 96.04%, process time: 0.36s, 
epoch: 235/300, batch: 2/3, train loss: 0.18541821837425232, cal times: 15 compute efficiency: 98.68%, process time: 0.19s, 
epoch: 236/300, batch: 0/3, train loss: 0.16918525099754333, cal times: 15 compute efficiency: 0.96%, process time: 0.20s, 
epoch: 236/300, batch: 1/3, train loss: 0.15902109444141388, cal times: 15 compute efficiency: 96.67%, process time: 0.15s, 
epoch: 236/300, batch: 2/3, train loss: 0.1139557883143425, cal times: 15 compute efficiency: 98.64%, process time: 0.16s, 
epoch: 237/300, batch: 0/3, train loss: 0.1588072031736374, cal times: 15 compute efficiency: 0.85%, process time: 0.18s, 
epoch: 237/300, batch: 1/3, train loss: 0.161866694688797, cal times: 15 compute efficiency: 98.32%, process time: 0.24s, 
epoch: 237/300, batch: 2/3, train loss: 0.19210611283779144, cal times: 15 compute efficiency: 99.20%, process time: 0.31s, 
epoch: 238/300, batch: 0/3, train loss: 0.15705159306526184, cal times: 15 compute efficiency: 1.91%, process time: 0.37s, 
epoch: 238/300, batch: 1/3, train loss: 0.16460387408733368, cal times: 15 compute efficiency: 39.32%, process time: 0.18s, 
epoch: 238/300, batch: 2/3, train loss: 0.1741589456796646, cal times: 15 compute efficiency: 98.33%, process time: 0.17s, 
epoch: 239/300, batch: 0/3, train loss: 0.16803893446922302, cal times: 15 compute efficiency: 1.12%, process time: 0.22s, 
epoch: 239/300, batch: 1/3, train loss: 0.15798702836036682, cal times: 15 compute efficiency: 30.66%, process time: 0.18s, 
epoch: 239/300, batch: 2/3, train loss: 0.1315573900938034, cal times: 15 compute efficiency: 98.54%, process time: 0.16s, 
Test in Epoch 0239 | forward len 0015 | call times 15 | Time 15.37                             | pre 0.00-0.0% | forward 0.15-1.0% | eval 15.22-99.0%                             | val error3.27 | test error 4.14
Test in Epoch 0239 | forward len 0050 | call times 50 | Time 8.13                             | pre 0.00-0.0% | forward 0.45-5.6% | eval 7.67-94.4%                             | val error4.63 | test error 3.69
Test in Epoch 0239 | forward len 0125 | call times 125 | Time 4.64                             | pre 0.00-0.0% | forward 1.09-23.5% | eval 3.55-76.5%                             | val error2.56 | test error 3.03
epoch: 240/300, batch: 0/3, train loss: 0.16271942853927612, cal times: 15 compute efficiency: 1.00%, process time: 0.19s, 
epoch: 240/300, batch: 1/3, train loss: 0.1636536866426468, cal times: 15 compute efficiency: 97.97%, process time: 0.17s, 
epoch: 240/300, batch: 2/3, train loss: 0.12532632052898407, cal times: 15 compute efficiency: 98.50%, process time: 0.17s, 
epoch: 241/300, batch: 0/3, train loss: 0.15655559301376343, cal times: 15 compute efficiency: 1.12%, process time: 0.22s, 
epoch: 241/300, batch: 1/3, train loss: 0.1662558764219284, cal times: 15 compute efficiency: 34.73%, process time: 0.18s, 
epoch: 241/300, batch: 2/3, train loss: 0.1575700044631958, cal times: 15 compute efficiency: 98.55%, process time: 0.17s, 
epoch: 242/300, batch: 0/3, train loss: 0.1545058935880661, cal times: 15 compute efficiency: 0.92%, process time: 0.18s, 
epoch: 242/300, batch: 1/3, train loss: 0.16433289647102356, cal times: 15 compute efficiency: 97.89%, process time: 0.16s, 
epoch: 242/300, batch: 2/3, train loss: 0.19502976536750793, cal times: 15 compute efficiency: 98.21%, process time: 0.16s, 
epoch: 243/300, batch: 0/3, train loss: 0.1544778198003769, cal times: 15 compute efficiency: 0.85%, process time: 0.17s, 
epoch: 243/300, batch: 1/3, train loss: 0.1690608412027359, cal times: 15 compute efficiency: 97.75%, process time: 0.17s, 
epoch: 243/300, batch: 2/3, train loss: 0.14428141713142395, cal times: 15 compute efficiency: 98.11%, process time: 0.16s, 
epoch: 244/300, batch: 0/3, train loss: 0.18074707686901093, cal times: 15 compute efficiency: 0.99%, process time: 0.19s, 
epoch: 244/300, batch: 1/3, train loss: 0.14413875341415405, cal times: 15 compute efficiency: 96.95%, process time: 0.18s, 
epoch: 244/300, batch: 2/3, train loss: 0.13345502316951752, cal times: 15 compute efficiency: 98.55%, process time: 0.19s, 
epoch: 245/300, batch: 0/3, train loss: 0.15756480395793915, cal times: 15 compute efficiency: 0.90%, process time: 0.18s, 
epoch: 245/300, batch: 1/3, train loss: 0.16679923236370087, cal times: 15 compute efficiency: 96.52%, process time: 0.16s, 
epoch: 245/300, batch: 2/3, train loss: 0.13397695124149323, cal times: 15 compute efficiency: 98.48%, process time: 0.16s, 
epoch: 246/300, batch: 0/3, train loss: 0.15909503400325775, cal times: 15 compute efficiency: 0.91%, process time: 0.18s, 
epoch: 246/300, batch: 1/3, train loss: 0.16398611664772034, cal times: 15 compute efficiency: 39.21%, process time: 0.17s, 
epoch: 246/300, batch: 2/3, train loss: 0.15097594261169434, cal times: 15 compute efficiency: 98.46%, process time: 0.17s, 
epoch: 247/300, batch: 0/3, train loss: 0.16223283112049103, cal times: 15 compute efficiency: 0.92%, process time: 0.18s, 
epoch: 247/300, batch: 1/3, train loss: 0.15552620589733124, cal times: 15 compute efficiency: 97.83%, process time: 0.16s, 
epoch: 247/300, batch: 2/3, train loss: 0.19285887479782104, cal times: 15 compute efficiency: 98.40%, process time: 0.16s, 
epoch: 248/300, batch: 0/3, train loss: 0.15448898077011108, cal times: 15 compute efficiency: 1.13%, process time: 0.22s, 
epoch: 248/300, batch: 1/3, train loss: 0.16649837791919708, cal times: 15 compute efficiency: 96.89%, process time: 0.18s, 
epoch: 248/300, batch: 2/3, train loss: 0.15812881290912628, cal times: 15 compute efficiency: 98.28%, process time: 0.17s, 
epoch: 249/300, batch: 0/3, train loss: 0.15505535900592804, cal times: 15 compute efficiency: 1.09%, process time: 0.21s, 
epoch: 249/300, batch: 1/3, train loss: 0.16053129732608795, cal times: 15 compute efficiency: 98.09%, process time: 0.15s, 
epoch: 249/300, batch: 2/3, train loss: 0.21065053343772888, cal times: 15 compute efficiency: 99.30%, process time: 0.36s, 
epoch: 250/300, batch: 0/3, train loss: 0.1653946489095688, cal times: 15 compute efficiency: 1.85%, process time: 0.36s, 
epoch: 250/300, batch: 1/3, train loss: 0.1583716869354248, cal times: 15 compute efficiency: 97.78%, process time: 0.17s, 
epoch: 250/300, batch: 2/3, train loss: 0.12715975940227509, cal times: 15 compute efficiency: 98.48%, process time: 0.15s, 
epoch: 251/300, batch: 0/3, train loss: 0.16242216527462006, cal times: 15 compute efficiency: 0.93%, process time: 0.18s, 
epoch: 251/300, batch: 1/3, train loss: 0.15615935623645782, cal times: 15 compute efficiency: 97.31%, process time: 0.18s, 
epoch: 251/300, batch: 2/3, train loss: 0.17569059133529663, cal times: 15 compute efficiency: 98.61%, process time: 0.19s, 
epoch: 252/300, batch: 0/3, train loss: 0.15709377825260162, cal times: 15 compute efficiency: 0.95%, process time: 0.18s, 
epoch: 252/300, batch: 1/3, train loss: 0.15885406732559204, cal times: 15 compute efficiency: 96.77%, process time: 0.17s, 
epoch: 252/300, batch: 2/3, train loss: 0.20238813757896423, cal times: 15 compute efficiency: 98.57%, process time: 0.17s, 
epoch: 253/300, batch: 0/3, train loss: 0.16023044288158417, cal times: 15 compute efficiency: 0.87%, process time: 0.17s, 
epoch: 253/300, batch: 1/3, train loss: 0.1584232896566391, cal times: 15 compute efficiency: 98.07%, process time: 0.16s, 
epoch: 253/300, batch: 2/3, train loss: 0.17678797245025635, cal times: 15 compute efficiency: 98.45%, process time: 0.15s, 
epoch: 254/300, batch: 0/3, train loss: 0.15744754672050476, cal times: 15 compute efficiency: 0.83%, process time: 0.16s, 
epoch: 254/300, batch: 1/3, train loss: 0.1580856442451477, cal times: 15 compute efficiency: 97.78%, process time: 0.15s, 
epoch: 254/300, batch: 2/3, train loss: 0.20211923122406006, cal times: 15 compute efficiency: 98.38%, process time: 0.15s, 
epoch: 255/300, batch: 0/3, train loss: 0.1650465577840805, cal times: 15 compute efficiency: 1.04%, process time: 0.20s, 
epoch: 255/300, batch: 1/3, train loss: 0.15395011007785797, cal times: 15 compute efficiency: 98.07%, process time: 0.17s, 
epoch: 255/300, batch: 2/3, train loss: 0.15951544046401978, cal times: 15 compute efficiency: 98.55%, process time: 0.17s, 
epoch: 256/300, batch: 0/3, train loss: 0.16147540509700775, cal times: 15 compute efficiency: 0.91%, process time: 0.18s, 
epoch: 256/300, batch: 1/3, train loss: 0.15934279561042786, cal times: 15 compute efficiency: 24.62%, process time: 0.18s, 
epoch: 256/300, batch: 2/3, train loss: 0.13815756142139435, cal times: 15 compute efficiency: 98.54%, process time: 0.17s, 
epoch: 257/300, batch: 0/3, train loss: 0.15439091622829437, cal times: 15 compute efficiency: 1.07%, process time: 0.21s, 
epoch: 257/300, batch: 1/3, train loss: 0.16500823199748993, cal times: 15 compute efficiency: 99.08%, process time: 0.36s, 
epoch: 257/300, batch: 2/3, train loss: 0.15087072551250458, cal times: 15 compute efficiency: 98.29%, process time: 0.18s, 
epoch: 258/300, batch: 0/3, train loss: 0.1610952764749527, cal times: 15 compute efficiency: 0.84%, process time: 0.17s, 
epoch: 258/300, batch: 1/3, train loss: 0.15465280413627625, cal times: 15 compute efficiency: 98.55%, process time: 0.21s, 
epoch: 258/300, batch: 2/3, train loss: 0.18840749561786652, cal times: 15 compute efficiency: 98.39%, process time: 0.15s, 
epoch: 259/300, batch: 0/3, train loss: 0.14806804060935974, cal times: 15 compute efficiency: 0.90%, process time: 0.18s, 
epoch: 259/300, batch: 1/3, train loss: 0.16401048004627228, cal times: 15 compute efficiency: 96.93%, process time: 0.17s, 
epoch: 259/300, batch: 2/3, train loss: 0.21842822432518005, cal times: 15 compute efficiency: 98.56%, process time: 0.17s, 
Test in Epoch 0259 | forward len 0015 | call times 15 | Time 15.40                             | pre 0.00-0.0% | forward 0.15-1.0% | eval 15.25-99.0%                             | val error3.13 | test error 4.21
Test in Epoch 0259 | forward len 0050 | call times 50 | Time 8.04                             | pre 0.00-0.0% | forward 0.45-5.6% | eval 7.59-94.4%                             | val error4.51 | test error 3.72
Test in Epoch 0259 | forward len 0125 | call times 125 | Time 5.04                             | pre 0.00-0.0% | forward 1.51-29.9% | eval 3.53-70.1%                             | val error2.49 | test error 3.08
epoch: 260/300, batch: 0/3, train loss: 0.15475744009017944, cal times: 15 compute efficiency: 0.89%, process time: 0.18s, 
epoch: 260/300, batch: 1/3, train loss: 0.15697193145751953, cal times: 15 compute efficiency: 99.07%, process time: 0.35s, 
epoch: 260/300, batch: 2/3, train loss: 0.22203345596790314, cal times: 15 compute efficiency: 98.61%, process time: 0.16s, 
epoch: 261/300, batch: 0/3, train loss: 0.15485833585262299, cal times: 15 compute efficiency: 0.90%, process time: 0.18s, 
epoch: 261/300, batch: 1/3, train loss: 0.15911148488521576, cal times: 15 compute efficiency: 96.34%, process time: 0.15s, 
epoch: 261/300, batch: 2/3, train loss: 0.19770793616771698, cal times: 15 compute efficiency: 98.72%, process time: 0.15s, 
epoch: 262/300, batch: 0/3, train loss: 0.1641382873058319, cal times: 15 compute efficiency: 1.04%, process time: 0.20s, 
epoch: 262/300, batch: 1/3, train loss: 0.15335150063037872, cal times: 15 compute efficiency: 97.17%, process time: 0.21s, 
epoch: 262/300, batch: 2/3, train loss: 0.1615312099456787, cal times: 15 compute efficiency: 98.93%, process time: 0.19s, 
epoch: 263/300, batch: 0/3, train loss: 0.15086950361728668, cal times: 15 compute efficiency: 0.90%, process time: 0.17s, 
epoch: 263/300, batch: 1/3, train loss: 0.16563476622104645, cal times: 15 compute efficiency: 96.77%, process time: 0.16s, 
epoch: 263/300, batch: 2/3, train loss: 0.17001746594905853, cal times: 15 compute efficiency: 98.75%, process time: 0.16s, 
epoch: 264/300, batch: 0/3, train loss: 0.16335061192512512, cal times: 15 compute efficiency: 0.85%, process time: 0.17s, 
epoch: 264/300, batch: 1/3, train loss: 0.15022970736026764, cal times: 15 compute efficiency: 97.81%, process time: 0.15s, 
epoch: 264/300, batch: 2/3, train loss: 0.19562150537967682, cal times: 15 compute efficiency: 98.87%, process time: 0.15s, 
epoch: 265/300, batch: 0/3, train loss: 0.16533571481704712, cal times: 15 compute efficiency: 1.11%, process time: 0.22s, 
epoch: 265/300, batch: 1/3, train loss: 0.15440531075000763, cal times: 15 compute efficiency: 97.04%, process time: 0.18s, 
epoch: 265/300, batch: 2/3, train loss: 0.13029274344444275, cal times: 15 compute efficiency: 98.81%, process time: 0.17s, 
epoch: 266/300, batch: 0/3, train loss: 0.17428945004940033, cal times: 15 compute efficiency: 1.05%, process time: 0.21s, 
epoch: 266/300, batch: 1/3, train loss: 0.147250697016716, cal times: 15 compute efficiency: 54.15%, process time: 0.36s, 
epoch: 266/300, batch: 2/3, train loss: 0.11062805354595184, cal times: 15 compute efficiency: 98.77%, process time: 0.17s, 
epoch: 267/300, batch: 0/3, train loss: 0.16197191178798676, cal times: 15 compute efficiency: 0.91%, process time: 0.18s, 
epoch: 267/300, batch: 1/3, train loss: 0.1563127189874649, cal times: 15 compute efficiency: 96.43%, process time: 0.16s, 
epoch: 267/300, batch: 2/3, train loss: 0.1403355598449707, cal times: 15 compute efficiency: 98.52%, process time: 0.15s, 
epoch: 268/300, batch: 0/3, train loss: 0.16419154405593872, cal times: 15 compute efficiency: 1.06%, process time: 0.21s, 
epoch: 268/300, batch: 1/3, train loss: 0.15457868576049805, cal times: 15 compute efficiency: 97.80%, process time: 0.17s, 
epoch: 268/300, batch: 2/3, train loss: 0.13719357550144196, cal times: 15 compute efficiency: 98.66%, process time: 0.17s, 
epoch: 269/300, batch: 0/3, train loss: 0.16511067748069763, cal times: 15 compute efficiency: 0.89%, process time: 0.18s, 
epoch: 269/300, batch: 1/3, train loss: 0.15600837767124176, cal times: 15 compute efficiency: 97.92%, process time: 0.17s, 
epoch: 269/300, batch: 2/3, train loss: 0.10887032002210617, cal times: 15 compute efficiency: 98.93%, process time: 0.17s, 
epoch: 270/300, batch: 0/3, train loss: 0.1571252942085266, cal times: 15 compute efficiency: 0.80%, process time: 0.16s, 
epoch: 270/300, batch: 1/3, train loss: 0.16386379301548004, cal times: 15 compute efficiency: 99.20%, process time: 0.42s, 
epoch: 270/300, batch: 2/3, train loss: 0.10708489269018173, cal times: 15 compute efficiency: 98.61%, process time: 0.18s, 
epoch: 271/300, batch: 0/3, train loss: 0.14497728645801544, cal times: 15 compute efficiency: 1.94%, process time: 0.38s, 
epoch: 271/300, batch: 1/3, train loss: 0.16965003311634064, cal times: 15 compute efficiency: 42.59%, process time: 0.18s, 
epoch: 271/300, batch: 2/3, train loss: 0.1654578447341919, cal times: 15 compute efficiency: 97.75%, process time: 0.17s, 
epoch: 272/300, batch: 0/3, train loss: 0.15319648385047913, cal times: 15 compute efficiency: 0.91%, process time: 0.18s, 
epoch: 272/300, batch: 1/3, train loss: 0.1644734889268875, cal times: 15 compute efficiency: 96.37%, process time: 0.15s, 
epoch: 272/300, batch: 2/3, train loss: 0.13595271110534668, cal times: 15 compute efficiency: 98.20%, process time: 0.16s, 
epoch: 273/300, batch: 0/3, train loss: 0.1603773683309555, cal times: 15 compute efficiency: 0.84%, process time: 0.17s, 
epoch: 273/300, batch: 1/3, train loss: 0.15661446750164032, cal times: 15 compute efficiency: 97.93%, process time: 0.16s, 
epoch: 273/300, batch: 2/3, train loss: 0.13691763579845428, cal times: 15 compute efficiency: 98.36%, process time: 0.16s, 
epoch: 274/300, batch: 0/3, train loss: 0.1635800451040268, cal times: 15 compute efficiency: 0.92%, process time: 0.18s, 
epoch: 274/300, batch: 1/3, train loss: 0.15599200129508972, cal times: 15 compute efficiency: 97.75%, process time: 0.16s, 
epoch: 274/300, batch: 2/3, train loss: 0.11255692690610886, cal times: 15 compute efficiency: 98.42%, process time: 0.16s, 
epoch: 275/300, batch: 0/3, train loss: 0.15150205790996552, cal times: 15 compute efficiency: 1.63%, process time: 0.33s, 
epoch: 275/300, batch: 1/3, train loss: 0.16638047993183136, cal times: 15 compute efficiency: 97.88%, process time: 0.17s, 
epoch: 275/300, batch: 2/3, train loss: 0.12517167627811432, cal times: 15 compute efficiency: 98.41%, process time: 0.16s, 
epoch: 276/300, batch: 0/3, train loss: 0.16039875149726868, cal times: 15 compute efficiency: 0.90%, process time: 0.18s, 
epoch: 276/300, batch: 1/3, train loss: 0.1546427458524704, cal times: 15 compute efficiency: 98.04%, process time: 0.15s, 
epoch: 276/300, batch: 2/3, train loss: 0.16359169781208038, cal times: 15 compute efficiency: 98.57%, process time: 0.16s, 
epoch: 277/300, batch: 0/3, train loss: 0.15825143456459045, cal times: 15 compute efficiency: 0.90%, process time: 0.18s, 
epoch: 277/300, batch: 1/3, train loss: 0.1585359424352646, cal times: 15 compute efficiency: 98.05%, process time: 0.17s, 
epoch: 277/300, batch: 2/3, train loss: 0.13102753460407257, cal times: 15 compute efficiency: 98.35%, process time: 0.18s, 
epoch: 278/300, batch: 0/3, train loss: 0.16294296085834503, cal times: 15 compute efficiency: 0.88%, process time: 0.17s, 
epoch: 278/300, batch: 1/3, train loss: 0.15372925996780396, cal times: 15 compute efficiency: 96.21%, process time: 0.15s, 
